X_numpy,opp1 hands,opp2 hands,opp3 hands,opp1_waiting_yes,opp1_waiting_no,opp2_waiting_yes,opp2_waiting_no,opp3_waiting_yes,opp3_waiting_no,effect1,effect2,effect3
train656,,,,0,1,1,0,1,0,,,
train657,,,,0,1,1,0,1,0,,,
train658,,,,0,1,1,0,1,0,,,
train659,,,,0,1,1,0,1,0,,,
train660,,,,0,1,0,1,1,0,,,
train661,,,,0,1,0,1,1,0,,,
train662,,,,0,1,0,1,1,0,,,
train663,,,,0,1,0,1,1,0,,,
train664,,,,0,1,0,1,0,1,,,
train665,,,,1,0,0,1,0,1,,,
train666,,,,1,0,0,1,0,1,,,
train667,,,,1,0,0,1,0,1,,,
train668,,,,0,1,0,1,0,1,,,
train669,,,,0,1,1,0,0,1,,,
train670,,,,0,1,1,0,0,1,,,
train671,,,,0,1,1,0,0,1,,,
train672,,,,1,0,1,0,1,0,,,
train673,,,,1,0,1,0,1,0,,,
train674,,,,1,0,1,0,1,0,,,
train675,,,,1,0,1,0,1,0,,,
train676,,,,0,1,1,0,1,0,,,
train677,,,,0,1,1,0,1,0,,,
train678,,,,0,1,1,0,1,0,,,
train679,,,,0,1,1,0,1,0,,,
train680,,,,1,0,0,1,1,0,,,
train681,,,,1,0,0,1,1,0,,,
train682,,,,1,0,0,1,1,0,,,
train683,,,,1,0,0,1,1,0,,,
train684,,,,0,1,0,1,0,1,,,
train685,,,,0,1,1,0,0,1,,,
train686,,,,0,1,1,0,0,1,,,
train687,,,,0,1,1,0,0,1,,,
train688,,,,0,1,0,1,0,1,,,
train689,,,,0,1,0,1,0,1,,,
train690,,,,0,1,0,1,0,1,,,
train691,,,,0,1,0,1,0,1,,,
train692,,,,0,1,0,1,0,1,,,
train693,,,,0,1,0,1,0,1,,,
train694,,,,0,1,0,1,0,1,,,
train695,,,,1,0,0,1,0,1,,,
train696,,,,1,0,0,1,0,1,,,
train697,,,,1,0,0,1,0,1,,,
train698,,,,1,0,1,0,0,1,,,
train699,,,,1,0,0,1,0,1,,,
train700,,,,0,1,1,0,0,1,,,
train701,,,,0,1,1,0,1,0,,,
train702,,,,1,0,1,0,0,1,,,
train703,,,,1,0,1,0,0,1,,,
train704,,,,0,1,0,1,0,1,,,
train705,,,,0,1,0,1,0,1,,,
train706,,,,0,1,0,1,1,0,,,
train707,,,,0,1,0,1,1,0,,,
train708,,,,0,1,0,1,0,1,,,
train709,,,,1,0,0,1,0,1,,,
train710,,,,1,0,0,1,0,1,,,
train711,,,,1,0,0,1,0,1,,,
train712,,,,0,1,0,1,0,1,,,
train713,,,,0,1,1,0,0,1,,,
train714,,,,0,1,1,0,0,1,,,
train715,,,,0,1,1,0,0,1,,,
train716,,,,0,1,0,1,0,1,,,
train717,,,,0,1,0,1,0,1,,,
train718,,,,0,1,0,1,0,1,,,
train719,,,,0,1,1,0,0,1,,,
train720,,,,0,1,1,0,0,1,,,
train721,,,,0,1,1,0,0,1,,,
train722,,,,0,1,1,0,0,1,,,
train723,,,,0,1,1,0,0,1,,,
train724,,,,0,1,0,1,0,1,,,
train725,,,,1,0,0,1,0,1,,,
train726,,,,1,0,0,1,1,0,,,
train727,,,,1,0,0,1,1,0,,,
train728,,,,0,1,0,1,0,1,,,
train729,,,,0,1,1,0,0,1,,,
train730,,,,0,1,1,0,0,1,,,
train731,,,,0,1,1,0,0,1,,,
train732,,,,0,1,0,1,0,1,,,
train733,,,,0,1,0,1,0,1,,,
train734,,,,0,1,0,1,1,0,,,
train735,,,,0,1,0,1,1,0,,,
train736,,,,1,0,0,1,0,1,,,
train737,,,,1,0,0,1,0,1,,,
train738,,,,1,0,0,1,0,1,,,
train739,,,,1,0,0,1,0,1,,,
train740,,,,0,1,1,0,1,0,,,
train741,,,,0,1,1,0,1,0,,,
train742,,,,1,0,1,0,1,0,,,
train743,,,,1,0,1,0,1,0,,,
train744,,,,1,0,0,1,1,0,,,
train745,,,,1,0,0,1,1,0,,,
train746,,,,0,1,1,0,1,0,,,
train747,,,,0,1,1,0,1,0,,,
train748,,,,1,0,1,0,0,1,,,
train749,,,,1,0,1,0,0,1,,,
train750,,,,1,0,1,0,0,1,,,
train751,,,,1,0,1,0,0,1,,,
train752,,,,1,0,1,0,1,0,,,
train753,,,,1,0,1,0,1,0,,,
train754,,,,1,0,1,0,1,0,,,
train755,,,,1,0,1,0,1,0,,,
train756,,,,0,1,1,0,1,0,,,
train757,,,,0,1,1,0,1,0,,,
train758,,,,0,1,1,0,1,0,,,
train759,,,,0,1,1,0,1,0,,,
train760,,,,1,0,1,0,0,1,,,
train761,,,,1,0,1,0,0,1,,,
train762,,,,1,0,1,0,0,1,,,
train763,,,,1,0,1,0,0,1,,,
train764,,,,0,1,1,0,0,1,,,
train765,,,,0,1,1,0,1,0,,,
train766,,,,0,1,1,0,1,0,,,
train767,,,,0,1,1,0,1,0,,,
train768,,,,1,0,0,1,0,1,,,
train769,,,,1,0,1,0,0,1,,,
train770,,,,1,0,1,0,0,1,,,
train771,,,,1,0,1,0,0,1,,,
train772,,,,0,1,0,1,0,1,,,
train773,,,,0,1,0,1,1,0,,,
train774,,,,1,0,0,1,1,0,,,
train775,,,,1,0,0,1,1,0,,,
train776,,,,0,1,0,1,0,1,,,
train777,,,,0,1,1,0,0,1,,,
train778,,,,0,1,1,0,0,1,,,
train779,,,,0,1,1,0,0,1,,,
train780,,,,0,1,0,1,1,0,,,
train781,,,,0,1,1,0,1,0,,,
train782,,,,0,1,1,0,1,0,,,
train783,,,,1,0,1,0,1,0,,,
train784,,,,0,1,1,0,0,1,,,
train785,,,,1,0,1,0,1,0,,,
train786,,,,1,0,1,0,1,0,,,
train787,,,,1,0,1,0,1,0,,,
train788,,,,1,0,1,0,1,0,,,
train789,,,,1,0,1,0,1,0,,,
train790,,,,1,0,1,0,1,0,,,
train791,,,,1,0,1,0,1,0,,,
train792,,,,1,0,1,0,1,0,,,
train793,,,,1,0,1,0,1,0,,,
train794,,,,1,0,1,0,1,0,,,
train795,,,,1,0,1,0,1,0,,,
train796,,,,0,1,0,1,0,1,,,
train797,,,,0,1,0,1,0,1,,,
train798,,,,0,1,0,1,0,1,,,
train799,,,,0,1,1,0,1,0,,,
train800,,,,0,1,0,1,0,1,,,
train801,,,,0,1,0,1,0,1,,,
train802,,,,0,1,0,1,1,0,,,
train803,,,,0,1,0,1,1,0,,,
train804,,,,1,0,1,0,0,1,,,
train805,,,,1,0,1,0,0,1,,,
train806,,,,1,0,1,0,0,1,,,
train807,,,,1,0,1,0,0,1,,,
train808,,,,1,0,1,0,1,0,,,
train809,,,,1,0,1,0,1,0,,,
train810,,,,1,0,1,0,1,0,,,
train811,,,,1,0,1,0,1,0,,,
train812,,,,0,1,0,1,0,1,,,
train813,,,,0,1,0,1,0,1,,,
train814,,,,1,0,0,1,0,1,,,
train815,,,,1,0,0,1,0,1,,,
train816,,,,1,0,0,1,0,1,,,
train817,,,,1,0,0,1,0,1,,,
train818,,,,1,0,1,0,0,1,,,
train819,,,,1,0,1,0,0,1,,,
train820,,,,0,1,0,1,0,1,,,
train821,,,,0,1,0,1,0,1,,,
train822,,,,0,1,0,1,0,1,,,
train823,,,,1,0,1,0,0,1,,,
train824,,,,0,1,0,1,1,0,,,
train825,,,,0,1,0,1,1,0,,,
train826,,,,0,1,0,1,1,0,,,
train827,,,,1,0,0,1,1,0,,,
train828,,,,0,1,1,0,0,1,,,
train829,,,,0,1,1,0,0,1,,,
train830,,,,1,0,1,0,0,1,,,
train831,,,,1,0,1,0,1,0,,,
train832,,,,1,0,0,1,1,0,,,
train833,,,,1,0,0,1,1,0,,,
train834,,,,1,0,1,0,1,0,,,
train835,,,,1,0,1,0,1,0,,,
train836,,,,0,1,0,1,0,1,,,
train837,,,,0,1,0,1,0,1,,,
train838,,,,1,0,0,1,0,1,,,
train839,,,,1,0,1,0,1,0,,,
train840,,,,0,1,0,1,0,1,,,
train841,,,,0,1,0,1,0,1,,,
train842,,,,1,0,0,1,1,0,,,
train843,,,,1,0,0,1,1,0,,,
train844,,,,1,0,0,1,0,1,,,
train845,,,,1,0,0,1,0,1,,,
train846,,,,1,0,1,0,0,1,,,
train847,,,,1,0,1,0,0,1,,,
train848,,,,0,1,0,1,0,1,,,
train849,,,,0,1,0,1,0,1,,,
train850,,,,0,1,1,0,0,1,,,
train851,,,,0,1,1,0,0,1,,,
train852,,,,0,1,0,1,0,1,,,
train853,,,,0,1,0,1,0,1,,,
train854,,,,0,1,0,1,1,0,,,
train855,,,,0,1,0,1,1,0,,,
train856,,,,1,0,1,0,1,0,,,
train857,,,,1,0,1,0,1,0,,,
train858,,,,1,0,1,0,1,0,,,
train859,,,,1,0,1,0,1,0,,,
train860,,,,1,0,1,0,1,0,,,
train861,,,,1,0,1,0,1,0,,,
train862,,,,1,0,1,0,1,0,,,
train863,,,,1,0,1,0,1,0,,,
train864,,,,0,1,0,1,1,0,,,
train865,,,,0,1,0,1,1,0,,,
train866,,,,0,1,0,1,1,0,,,
train867,,,,0,1,0,1,1,0,,,
train868,,,,0,1,0,1,0,1,,,
train869,,,,0,1,0,1,0,1,,,
train870,,,,0,1,0,1,0,1,,,
train871,,,,0,1,0,1,0,1,,,
train872,,,,0,1,0,1,0,1,,,
train873,,,,0,1,0,1,0,1,,,
train874,,,,0,1,0,1,1,0,,,
train875,,,,0,1,0,1,1,0,,,
train876,,,,0,1,0,1,1,0,,,
train877,,,,0,1,0,1,1,0,,,
train878,,,,0,1,1,0,1,0,,,
train879,,,,0,1,1,0,1,0,,,
train880,,,,0,1,0,1,0,1,,,
train881,,,,1,0,0,1,0,1,,,
train882,,,,1,0,0,1,0,1,,,
train883,,,,1,0,0,1,1,0,,,
train884,,,,0,1,0,1,0,1,,,
train885,,,,0,1,0,1,0,1,,,
train886,,,,0,1,0,1,0,1,,,
train887,,,,0,1,0,1,1,0,,,
train888,,,,0,1,0,1,1,0,,,
train889,,,,0,1,0,1,1,0,,,
train890,,,,0,1,0,1,1,0,,,
train891,,,,0,1,0,1,1,0,,,
train892,,,,0,1,1,0,0,1,,,
train893,,,,0,1,1,0,1,0,,,
train894,,,,0,1,1,0,1,0,,,
train895,,,,0,1,1,0,1,0,,,
train896,,,,1,0,1,0,0,1,,,
train897,,,,1,0,1,0,1,0,,,
train898,,,,1,0,1,0,1,0,,,
train899,,,,1,0,1,0,1,0,,,
train900,,,,1,0,0,1,0,1,,,
train901,,,,1,0,1,0,0,1,,,
train902,,,,1,0,1,0,0,1,,,
train903,,,,1,0,1,0,0,1,,,
train904,,,,0,1,0,1,0,1,,,
train905,,,,0,1,0,1,0,1,,,
train906,,,,0,1,0,1,1,0,,,
train907,,,,0,1,1,0,1,0,,,
train908,,,,0,1,0,1,1,0,,,
train909,,,,0,1,0,1,1,0,,,
train910,,,,0,1,1,0,1,0,,,
train911,,,,1,0,1,0,1,0,,,
train912,,,,0,1,0,1,0,1,,,
train913,,,,0,1,0,1,0,1,,,
train914,,,,0,1,0,1,0,1,,,
train915,,,,0,1,0,1,0,1,,,
train916,,,,0,1,0,1,1,0,,,
train917,,,,0,1,0,1,1,0,,,
train918,,,,0,1,0,1,1,0,,,
train919,,,,0,1,0,1,1,0,,,
train920,,,,1,0,1,0,0,1,,,
train921,,,,1,0,1,0,0,1,,,
train922,,,,1,0,1,0,1,0,,,
train923,,,,1,0,1,0,1,0,,,
train924,,,,1,0,0,1,1,0,,,
train925,,,,1,0,0,1,1,0,,,
train926,,,,1,0,1,0,1,0,,,
train927,,,,1,0,1,0,1,0,,,
train928,,,,0,1,0,1,0,1,,,
train929,,,,1,0,0,1,0,1,,,
train930,,,,1,0,0,1,0,1,,,
train931,,,,1,0,0,1,0,1,,,
train932,,,,0,1,0,1,0,1,,,
train933,,,,0,1,0,1,0,1,,,
train934,,,,0,1,0,1,0,1,,,
train935,,,,0,1,0,1,0,1,,,
train936,,,,0,1,0,1,0,1,,,
train937,,,,0,1,0,1,1,0,,,
train938,,,,0,1,0,1,1,0,,,
train939,,,,0,1,0,1,1,0,,,
train940,,,,0,1,0,1,0,1,,,
train941,,,,0,1,1,0,0,1,,,
train942,,,,0,1,1,0,0,1,,,
train943,,,,0,1,1,0,0,1,,,
train944,,,,1,0,0,1,1,0,,,
train945,,,,1,0,0,1,1,0,,,
train946,,,,1,0,0,1,1,0,,,
train947,,,,1,0,0,1,1,0,,,
train948,,,,0,1,1,0,0,1,,,
train949,,,,0,1,1,0,1,0,,,
train950,,,,0,1,1,0,1,0,,,
train951,,,,0,1,1,0,1,0,,,
train952,,,,1,0,0,1,0,1,,,
train953,,,,1,0,0,1,0,1,,,
train954,,,,1,0,1,0,0,1,,,
train955,,,,1,0,1,0,0,1,,,
train956,,,,0,1,0,1,0,1,,,
train957,,,,0,1,0,1,0,1,,,
train958,,,,1,0,0,1,0,1,,,
train959,,,,1,0,0,1,0,1,,,
train960,,,,0,1,1,0,1,0,,,
train961,,,,0,1,1,0,1,0,,,
train962,,,,0,1,1,0,1,0,,,
train963,,,,0,1,1,0,1,0,,,
train964,,,,1,0,0,1,1,0,,,
train965,,,,1,0,0,1,1,0,,,
train966,,,,1,0,0,1,1,0,,,
train967,,,,1,0,0,1,1,0,,,
train968,,,,0,1,1,0,1,0,,,
train969,,,,0,1,1,0,1,0,,,
train970,,,,0,1,1,0,1,0,,,
train971,,,,0,1,1,0,1,0,,,
train972,,,,0,1,0,1,1,0,,,
train973,,,,1,0,0,1,1,0,,,
train974,,,,1,0,0,1,1,0,,,
train975,,,,1,0,0,1,1,0,,,
train976,,,,0,1,0,1,0,1,,,
train977,,,,0,1,0,1,0,1,,,
train978,,,,0,1,0,1,0,1,,,
train979,,,,0,1,0,1,1,0,,,
train980,,,,0,1,0,1,0,1,,,
train981,,,,0,1,0,1,0,1,,,
train982,,,,0,1,0,1,0,1,,,
train983,,,,0,1,0,1,0,1,,,
train984,,,,1,0,1,0,0,1,,,
train985,,,,1,0,1,0,1,0,,,
train986,,,,0,1,1,0,1,0,,,
train987,,,,0,1,1,0,1,0,,,
train988,,,,1,0,1,0,1,0,,,
train989,,,,1,0,1,0,1,0,,,
train990,,,,1,0,0,1,1,0,,,
train991,,,,1,0,0,1,1,0,,,
train992,,,,0,1,1,0,1,0,,,
train993,,,,1,0,1,0,1,0,,,
train994,,,,1,0,1,0,1,0,,,
train995,,,,1,0,1,0,1,0,,,
train996,,,,1,0,1,0,1,0,,,
train997,,,,1,0,1,0,1,0,,,
train998,,,,1,0,1,0,1,0,,,
train999,,,,1,0,1,0,1,0,,,
train1000,,,,1,0,1,0,1,0,,,
train1001,,,,1,0,1,0,1,0,,,
train1002,,,,1,0,1,0,1,0,,,
train1003,,,,1,0,1,0,1,0,,,
train1004,,,,1,0,1,0,1,0,,,
train1005,,,,1,0,1,0,1,0,,,
train1006,,,,1,0,1,0,1,0,,,
train1007,,,,1,0,1,0,1,0,,,
train1008,,,,0,1,1,0,1,0,,,
train1009,,,,0,1,1,0,1,0,,,
train1010,,,,1,0,1,0,1,0,,,
train1011,,,,1,0,1,0,1,0,,,
train1012,,,,1,0,0,1,1,0,,,
train1013,,,,1,0,1,0,1,0,,,
train1014,,,,1,0,1,0,1,0,,,
train1015,,,,1,0,1,0,1,0,,,
train1016,,,,0,1,0,1,0,1,,,
train1017,,,,0,1,0,1,1,0,,,
train1018,,,,1,0,0,1,1,0,,,
train1019,,,,1,0,1,0,1,0,,,
train1020,,,,0,1,0,1,0,1,,,
train1021,,,,0,1,1,0,0,1,,,
train1022,,,,0,1,1,0,0,1,,,
train1023,,,,1,0,1,0,0,1,,,
train1024,,,,0,1,0,1,0,1,,,
train1025,,,,0,1,0,1,0,1,,,
train1026,,,,0,1,0,1,0,1,,,
train1027,,,,0,1,1,0,1,0,,,
train1028,,,,0,1,0,1,0,1,,,
train1029,,,,0,1,0,1,0,1,,,
train1030,,,,0,1,0,1,1,0,,,
train1031,,,,1,0,1,0,1,0,,,
train1032,,,,0,1,1,0,0,1,,,
train1033,,,,0,1,1,0,0,1,,,
train1034,,,,0,1,1,0,0,1,,,
train1035,,,,0,1,1,0,0,1,,,
train1036,,,,1,0,0,1,0,1,,,
train1037,,,,1,0,0,1,0,1,,,
train1038,,,,1,0,0,1,1,0,,,
train1039,,,,1,0,0,1,1,0,,,
train1040,,,,0,1,0,1,0,1,,,
train1041,,,,0,1,1,0,0,1,,,
train1042,,,,0,1,1,0,0,1,,,
train1043,,,,0,1,1,0,0,1,,,
train1044,,,,0,1,0,1,0,1,,,
train1045,,,,1,0,0,1,0,1,,,
train1046,,,,1,0,0,1,0,1,,,
train1047,,,,1,0,0,1,1,0,,,
train1048,,,,0,1,0,1,0,1,,,
train1049,,,,0,1,0,1,1,0,,,
train1050,,,,0,1,0,1,1,0,,,
train1051,,,,0,1,1,0,1,0,,,
train1052,,,,0,1,0,1,1,0,,,
train1053,,,,0,1,0,1,1,0,,,
train1054,,,,0,1,1,0,1,0,,,
train1055,,,,1,0,1,0,1,0,,,
train1056,,,,0,1,0,1,0,1,,,
train1057,,,,0,1,0,1,0,1,,,
train1058,,,,0,1,0,1,1,0,,,
train1059,,,,0,1,0,1,1,0,,,
train1060,,,,0,1,0,1,1,0,,,
train1061,,,,0,1,0,1,1,0,,,
train1062,,,,0,1,1,0,1,0,,,
train1063,,,,0,1,1,0,1,0,,,
train1064,,,,0,1,0,1,1,0,,,
train1065,,,,0,1,0,1,1,0,,,
train1066,,,,0,1,0,1,1,0,,,
train1067,,,,1,0,0,1,1,0,,,
train1068,,,,0,1,0,1,0,1,,,
train1069,,,,1,0,0,1,0,1,,,
train1070,,,,1,0,0,1,0,1,,,
train1071,,,,1,0,1,0,0,1,,,
train1072,,,,1,0,1,0,0,1,,,
train1073,,,,1,0,1,0,1,0,,,
train1074,,,,1,0,1,0,1,0,,,
train1075,,,,1,0,1,0,1,0,,,
train1076,,,,1,0,1,0,1,0,,,
train1077,,,,1,0,1,0,1,0,,,
train1078,,,,1,0,1,0,1,0,,,
train1079,,,,1,0,1,0,1,0,,,
train1080,,,,0,1,0,1,0,1,,,
train1081,,,,0,1,0,1,0,1,,,
train1082,,,,0,1,0,1,0,1,,,
train1083,,,,0,1,0,1,0,1,,,
train1084,,,,0,1,0,1,0,1,,,
train1085,,,,0,1,0,1,0,1,,,
train1086,,,,1,0,0,1,0,1,,,
train1087,,,,1,0,0,1,0,1,,,
train1088,,,,0,1,0,1,0,1,,,
train1089,,,,0,1,0,1,0,1,,,
train1090,,,,0,1,0,1,0,1,,,
train1091,,,,0,1,1,0,0,1,,,
train1092,,,,0,1,0,1,0,1,,,
train1093,,,,0,1,0,1,0,1,,,
train1094,,,,0,1,0,1,0,1,,,
train1095,,,,0,1,0,1,1,0,,,
train1096,,,,1,0,0,1,1,0,,,
train1097,,,,1,0,0,1,1,0,,,
train1098,,,,1,0,0,1,1,0,,,
train1099,,,,1,0,0,1,1,0,,,
train1100,,,,1,0,1,0,0,1,,,
train1101,,,,1,0,1,0,0,1,,,
train1102,,,,1,0,1,0,0,1,,,
train1103,,,,1,0,1,0,0,1,,,
train1104,,,,1,0,1,0,0,1,,,
train1105,,,,1,0,1,0,0,1,,,
train1106,,,,1,0,1,0,0,1,,,
train1107,,,,1,0,1,0,1,0,,,
train1108,,,,0,1,1,0,1,0,,,
train1109,,,,0,1,1,0,1,0,,,
train1110,,,,0,1,1,0,1,0,,,
train1111,,,,0,1,1,0,1,0,,,
train1112,,,,0,1,1,0,0,1,,,
train1113,,,,0,1,1,0,0,1,,,
train1114,,,,0,1,1,0,0,1,,,
train1115,,,,0,1,1,0,0,1,,,
train1116,,,,1,0,0,1,1,0,,,
train1117,,,,1,0,0,1,1,0,,,
train1118,,,,1,0,0,1,1,0,,,
train1119,,,,1,0,0,1,1,0,,,
train1120,,,,0,1,1,0,0,1,,,
train1121,,,,0,1,1,0,0,1,,,
train1122,,,,0,1,1,0,1,0,,,
train1123,,,,0,1,1,0,1,0,,,
train1124,,,,0,1,0,1,1,0,,,
train1125,,,,0,1,0,1,1,0,,,
train1126,,,,0,1,0,1,1,0,,,
train1127,,,,1,0,0,1,1,0,,,
train1128,,,,1,0,0,1,0,1,,,
train1129,,,,1,0,0,1,0,1,,,
train1130,,,,1,0,0,1,0,1,,,
train1131,,,,1,0,0,1,1,0,,,
train1132,,,,0,1,0,1,0,1,,,
train1133,,,,0,1,1,0,0,1,,,
train1134,,,,0,1,1,0,0,1,,,
train1135,,,,0,1,1,0,0,1,,,
train1136,,,,1,0,1,0,0,1,,,
train1137,,,,1,0,1,0,0,1,,,
train1138,,,,1,0,1,0,0,1,,,
train1139,,,,1,0,1,0,0,1,,,
train1140,,,,0,1,1,0,1,0,,,
train1141,,,,0,1,1,0,1,0,,,
train1142,,,,0,1,1,0,1,0,,,
train1143,,,,1,0,1,0,1,0,,,
train1144,,,,0,1,0,1,0,1,,,
train1145,,,,1,0,0,1,0,1,,,
train1146,,,,1,0,0,1,0,1,,,
train1147,,,,1,0,0,1,0,1,,,
train1148,,,,0,1,0,1,0,1,,,
train1149,,,,0,1,0,1,0,1,,,
train1150,,,,0,1,0,1,0,1,,,
train1151,,,,0,1,0,1,0,1,,,
train1152,,,,1,0,0,1,0,1,,,
train1153,,,,1,0,1,0,0,1,,,
train1154,,,,1,0,1,0,0,1,,,
train1155,,,,1,0,1,0,0,1,,,
train1156,,,,0,1,1,0,0,1,,,
train1157,,,,1,0,1,0,1,0,,,
train1158,,,,1,0,1,0,1,0,,,
train1159,,,,1,0,1,0,1,0,,,
train1160,,,,0,1,0,1,0,1,,,
train1161,,,,0,1,0,1,0,1,,,
train1162,,,,0,1,1,0,1,0,,,
train1163,,,,0,1,1,0,1,0,,,
train1164,,,,1,0,0,1,0,1,,,
train1165,,,,1,0,0,1,0,1,,,
train1166,,,,1,0,0,1,1,0,,,
train1167,,,,1,0,0,1,1,0,,,
train1168,,,,0,1,1,0,1,0,,,
train1169,,,,1,0,1,0,1,0,,,
train1170,,,,1,0,1,0,1,0,,,
train1171,,,,1,0,1,0,1,0,,,
train1172,,,,1,0,1,0,0,1,,,
train1173,,,,1,0,1,0,0,1,,,
train1174,,,,1,0,1,0,0,1,,,
train1175,,,,1,0,1,0,1,0,,,
train1176,,,,0,1,0,1,1,0,,,
train1177,,,,0,1,0,1,1,0,,,
train1178,,,,0,1,1,0,1,0,,,
train1179,,,,0,1,1,0,1,0,,,
train1180,,,,0,1,1,0,0,1,,,
train1181,,,,0,1,1,0,0,1,,,
train1182,,,,1,0,1,0,1,0,,,
train1183,,,,1,0,1,0,1,0,,,
train1184,,,,1,0,1,0,1,0,,,
train1185,,,,1,0,1,0,1,0,,,
train1186,,,,1,0,1,0,1,0,,,
train1187,,,,1,0,1,0,1,0,,,
train1188,,,,1,0,1,0,1,0,,,
train1189,,,,1,0,1,0,1,0,,,
train1190,,,,1,0,1,0,1,0,,,
train1191,,,,1,0,1,0,1,0,,,
train1192,,,,0,1,1,0,1,0,,,
train1193,,,,0,1,1,0,1,0,,,
train1194,,,,1,0,1,0,1,0,,,
train1195,,,,1,0,1,0,1,0,,,
train1196,,,,1,0,1,0,0,1,,,
train1197,,,,1,0,1,0,0,1,,,
train1198,,,,1,0,1,0,0,1,,,
train1199,,,,1,0,1,0,0,1,,,
train1200,,,,0,1,1,0,1,0,,,
train1201,,,,0,1,1,0,1,0,,,
train1202,,,,0,1,1,0,1,0,,,
train1203,,,,0,1,1,0,1,0,,,
train1204,,,,1,0,1,0,0,1,,,
train1205,,,,1,0,1,0,0,1,,,
train1206,,,,1,0,1,0,0,1,,,
train1207,,,,1,0,1,0,0,1,,,
train1208,,,,1,0,1,0,1,0,,,
train1209,,,,1,0,1,0,1,0,,,
train1210,,,,1,0,1,0,1,0,,,
train1211,,,,1,0,1,0,1,0,,,
train1212,,,,1,0,1,0,1,0,,,
train1213,,,,1,0,1,0,1,0,,,
train1214,,,,1,0,1,0,1,0,,,
train1215,,,,1,0,1,0,1,0,,,
train1216,,,,1,0,0,1,0,1,,,
train1217,,,,1,0,0,1,1,0,,,
train1218,,,,1,0,1,0,1,0,,,
train1219,,,,1,0,1,0,1,0,,,
train1220,,,,0,1,1,0,0,1,,,
train1221,,,,0,1,1,0,0,1,,,
train1222,,,,0,1,1,0,1,0,,,
train1223,,,,0,1,1,0,1,0,,,
train1224,,,,1,0,0,1,0,1,,,
train1225,,,,1,0,0,1,0,1,,,
train1226,,,,1,0,0,1,0,1,,,
train1227,,,,1,0,0,1,1,0,,,
train1228,,,,1,0,1,0,0,1,,,
train1229,,,,1,0,1,0,0,1,,,
train1230,,,,1,0,1,0,0,1,,,
train1231,,,,1,0,1,0,0,1,,,
train1232,,,,0,1,1,0,1,0,,,
train1233,,,,0,1,1,0,1,0,,,
train1234,,,,0,1,1,0,1,0,,,
train1235,,,,0,1,1,0,1,0,,,
train1236,,,,0,1,0,1,1,0,,,
train1237,,,,0,1,0,1,1,0,,,
train1238,,,,0,1,0,1,1,0,,,
train1239,,,,0,1,0,1,1,0,,,
train1240,,,,1,0,1,0,1,0,,,
train1241,,,,1,0,1,0,1,0,,,
train1242,,,,1,0,1,0,1,0,,,
train1243,,,,1,0,1,0,1,0,,,
train1244,,,,0,1,1,0,0,1,,,
train1245,,,,0,1,1,0,1,0,,,
train1246,,,,0,1,1,0,1,0,,,
train1247,,,,0,1,1,0,1,0,,,
train1248,,,,0,1,0,1,0,1,,,
train1249,,,,0,1,1,0,0,1,,,
train1250,,,,1,0,1,0,0,1,,,
train1251,,,,1,0,1,0,0,1,,,
train1252,,,,0,1,0,1,0,1,,,
train1253,,,,0,1,0,1,1,0,,,
train1254,,,,0,1,1,0,1,0,,,
train1255,,,,0,1,1,0,1,0,,,
train1256,,,,1,0,1,0,1,0,,,
train1257,,,,1,0,1,0,1,0,,,
train1258,,,,1,0,1,0,1,0,,,
train1259,,,,1,0,1,0,1,0,,,
train1260,,,,1,0,1,0,0,1,,,
train1261,,,,1,0,1,0,0,1,,,
train1262,,,,1,0,1,0,0,1,,,
train1263,,,,1,0,1,0,0,1,,,
train1264,,,,0,1,0,1,1,0,,,
train1265,,,,0,1,1,0,1,0,,,
train1266,,,,1,0,1,0,1,0,,,
train1267,,,,1,0,0,1,1,0,,,
train1268,,,,0,1,1,0,0,1,,,
train1269,,,,0,1,1,0,0,1,,,
train1270,,,,1,0,1,0,1,0,,,
train1271,,,,1,0,1,0,1,0,,,
train1272,,,,0,1,0,1,0,1,,,
train1273,,,,0,1,0,1,0,1,,,
train1274,,,,0,1,0,1,0,1,,,
train1275,,,,1,0,1,0,0,1,,,
train1276,,,,0,1,0,1,1,0,,,
train1277,,,,0,1,0,1,1,0,,,
train1278,,,,0,1,0,1,1,0,,,
train1279,,,,1,0,0,1,1,0,,,
train1280,,,,1,0,0,1,1,0,,,
train1281,,,,1,0,0,1,1,0,,,
train1282,,,,1,0,1,0,1,0,,,
train1283,,,,1,0,1,0,1,0,,,
train1284,,,,0,1,1,0,1,0,,,
train1285,,,,0,1,1,0,1,0,,,
train1286,,,,1,0,1,0,1,0,,,
train1287,,,,1,0,1,0,1,0,,,
train1288,,,,0,1,0,1,0,1,,,
train1289,,,,0,1,0,1,0,1,,,
train1290,,,,0,1,1,0,0,1,,,
train1291,,,,0,1,1,0,0,1,,,
train1292,,,,0,1,0,1,0,1,,,
train1293,,,,0,1,0,1,0,1,,,
train1294,,,,0,1,0,1,1,0,,,
train1295,,,,0,1,0,1,1,0,,,
train1296,,,,1,0,1,0,0,1,,,
train1297,,,,1,0,1,0,1,0,,,
train1298,,,,1,0,1,0,1,0,,,
train1299,,,,1,0,1,0,1,0,,,
train1300,,,,0,1,1,0,1,0,,,
train1301,,,,0,1,1,0,1,0,,,
train1302,,,,0,1,1,0,1,0,,,
